ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,species,kode,bathy,latitude,longitude,x,y,xmin,xmax,ymin,ymax,sst,sst_sd,ssh,ssh_sd,eke,ild.5,n2,chloro,lunar
106754,2017-03-12,14.225941422594143,5.439330543933055,2.510460251046025,9.623430962343097,14.225941422594143,40.58577405857741,13.389121338912133,0,146.79245381859297,7.547169811320755,2.2641509433962264,14.716981132075471,57.73584905660377,17.735849056603772,0,0,0,63.57204992551694,P.glauca,2017-03-12_106754,-3380.940302734375,18.6644048416359,-47.0799121076285,-47.0799121076285,18.6644048416359,-47.2049121076285,-46.9549121076285,18.5394048416359,18.7894048416359,24.707000223570503,0.05048872501127037,0.028000001329928637,0.005918427249298431,-1.2746683170970474,90,2.218869806336762e-5,0.2070142775774002,0.998613191650451
106754,2017-03-14,12.5,3.3333333333333335,4.166666666666666,9.166666666666666,17.916666666666668,46.25,6.666666666666667,0,141.50388366912375,4.861111111111112,9.375,11.805555555555555,52.43055555555556,21.52777777777778,0,0,0,70.78921005670965,P.glauca,2017-03-14_106754,-3451.7805380483774,18.6730683025043,-46.9428564734475,-46.9428564734475,18.6730683025043,-47.0678564734475,-46.8178564734475,18.5480683025043,18.7980683025043,24.30400020442903,0.051024506340769576,-0.017000000807456672,0.008442617162278739,-1.8518602222430192,90,2.4609370809873842e-5,0.21186581254005432,0.9695077193244437
106754,2017-03-15,11.76470588235294,4.1522491349480966,7.612456747404845,10.726643598615917,15.22491349480969,38.75432525951557,11.76470588235294,0,141.5002034840396,2.4390243902439024,4.529616724738676,19.16376306620209,52.264808362369344,21.602787456445995,0,0,0,63.13858957971456,P.glauca,2017-03-15_106754,-3437.2072038547967,18.74810897738,-46.7264990194511,-46.7264990194511,18.74810897738,-46.8514990194511,-46.6014990194511,18.62310897738,18.87310897738,24.50000021373853,0.09562397875571052,-0.058000002754852176,0.005361902902058514,-1.0539163126373559,70,2.968525332909207e-5,0.21401304006576538,0.9226127996105937
106754,2017-03-17,26.88679245283019,4.716981132075472,7.0754716981132075,9.433962264150944,18.867924528301888,26.88679245283019,1.4150943396226416,4.716981132075472,164.87525091288742,5.612244897959184,4.591836734693878,13.77551020408163,57.6530612244898,18.367346938775512,0,0,0,64.13275738951195,P.glauca,2017-03-17_106754,-3403.718168476461,18.9876668985248,-46.117085954534,-46.117085954534,18.9876668985248,-46.242085954534,-45.992085954534,18.8626668985248,19.1126668985248,24.227000200771727,0.016644152249183652,-0.10000000474974513,0.004949747703406222,-1.6789714346298021,80,2.5555715868648453e-5,0.22091859579086304,0.7746180119580386
106754,2017-03-19,20.689655172413794,2.413793103448276,1.7241379310344827,7.586206896551724,13.448275862068964,32.758620689655174,20,1.3793103448275863,160.10606447675124,5.7251908396946565,13.740458015267176,25.572519083969464,48.091603053435115,6.870229007633588,0,0,0,60.93211617513335,P.glauca,2017-03-19_106754,-3380.1555703783793,19.277358972946,-45.4306901695687,-45.4306901695687,19.277358972946,-45.5556901695687,-45.3056901695687,19.152358972946,19.402358972946,24.420000209938735,0.04057024279938167,-0.08100000384729356,0.004301162837815576,-1.4726278759166271,80,2.6129689947598318e-5,0.2162129133939743,0.5776407143824274
106754,2017-03-21,26.94610778443114,2.9940119760479043,4.790419161676647,4.790419161676647,7.18562874251497,35.92814371257485,17.365269461077844,0,172.91447442088884,3.3962264150943398,11.69811320754717,31.32075471698113,53.20754716981132,0.37735849056603776,0,0,0,51.87209882909493,P.glauca,2017-03-21_106754,-3517.579132702886,19.5346003223534,-44.8576494515757,-44.8576494515757,19.5346003223534,-44.9826494515757,-44.7326494515757,19.4096003223534,19.6596003223534,24.211000200011767,0.059841692138150396,-0.050000002374872565,0.0067288767323332626,-1.8954787061259104,90,2.113901824305942e-5,0.22970061004161835,0.36681495495409744
106754,2017-03-22,13.580246913580247,3.292181069958848,4.526748971193416,6.584362139917696,13.580246913580247,49.382716049382715,9.053497942386832,0,139.78189638365146,6.572769953051644,11.267605633802818,27.699530516431924,53.051643192488264,1.4084507042253522,0,0,0,56.528454345379465,P.glauca,2017-03-22_106754,-3688.1407005673364,19.6253876265588,-44.6731178011377,-44.6731178011377,19.6253876265588,-44.7981178011377,-44.5481178011377,19.5003876265588,19.7503876265588,24.231000200961716,0.08693452610468214,-0.06300000299233943,0.003257470202336869,-3.1475199651073824,80,2.4215828537138187e-5,0.2218002825975418,0.2680494306156136
106754,2017-03-24,18.771331058020476,1.3651877133105803,3.754266211604096,7.167235494880546,8.873720136518772,30.37542662116041,29.692832764505116,0,162.36323166205295,22.748815165876778,23.696682464454977,11.848341232227488,33.649289099526065,8.056872037914692,0,0,0,73.09664916815152,P.glauca,2017-03-24_106754,-3549.9549560546875,19.881936551271,-44.7507966189868,-44.7507966189868,19.881936551271,-44.8757966189868,-44.6257966189868,19.756936551271,20.006936551271,24.020000190939754,0.05114956526023302,-0.050000002374872565,0.005722761842946388,-1.4901928032677318,80,2.332013104845692e-5,0.21859073638916016,0.10588382671512253
106754,2017-03-27,28.57142857142857,3.4013605442176873,2.380952380952381,6.122448979591836,6.122448979591836,34.35374149659864,19.047619047619047,0,170.1889750434028,22.380952380952383,17.61904761904762,16.19047619047619,30.476190476190478,12.857142857142856,0.4761904761904762,0,0,78.90528280534215,P.glauca,2017-03-27_106754,-3547.2149658203125,19.711502583082,-45.9769123113931,-45.9769123113931,19.711502583082,-46.1019123113931,-45.8519123113931,19.586502583082,19.836502583082,24.41000020946376,0.015780614735622558,-0.09300000441726297,0.002505549515402695,-2.6111885452707155,70,3.0391334559887553e-5,0.22062082588672638,1.5077823479747732e-4
106754,2017-03-28,47.32824427480916,4.198473282442748,4.198473282442748,4.961832061068702,3.816793893129771,14.50381679389313,20.99236641221374,0,185.7431729390586,17.21311475409836,21.311475409836063,9.01639344262295,40.16393442622951,12.295081967213115,0,0,0,81.29330023972877,P.glauca,2017-03-28_106754,-3093.820068359375,19.5293707029347,-46.3415409414255,-46.3415409414255,19.5293707029347,-46.4665409414255,-46.2165409414255,19.4043707029347,19.6543707029347,24.573000217205845,0.02976202046101967,-0.04800000227987766,0.008053640001427068,-1.7752985975575146,70,3.440603551239132e-5,0.21041637659072876,0.00882961567430246
106754,2017-03-29,33.66834170854271,11.055276381909549,3.5175879396984926,6.030150753768844,3.015075376884422,19.597989949748744,23.115577889447238,0,191.00778949677482,14.054054054054054,29.72972972972973,7.567567567567568,32.432432432432435,13.513513513513514,2.7027027027027026,0,0,90.5697620667216,P.glauca,2017-03-29_106754,-3307.0625,19.7293067877007,-46.7358641154529,-46.7358641154529,19.7293067877007,-46.8608641154529,-46.6108641154529,19.6043067877007,19.8543067877007,24.329000205616467,0.10749419099498413,-0.05900000280234963,0.005703313148315717,-2.962573460803615,80,2.568255519950507e-5,0.20015548169612885,0.039660235776438624
106754,2017-03-31,21.774193548387096,5.241935483870968,2.4193548387096775,4.435483870967742,8.870967741935484,35.483870967741936,21.774193548387096,0,169.96741015238433,28.515625,23.4375,10.15625,31.640625,6.25,0,0,0,72.48286298055453,P.glauca,2017-03-31_106754,-3413.0600382486978,20.221660187964,-46.8460305622906,-46.8460305622906,20.221660187964,-46.9710305622906,-46.7210305622906,20.096660187964,20.346660187964,24.34800020651892,0.028830444384429485,-0.08800000417977571,0.0025549517408130053,-2.0676023037407747,70,3.3151269870587935e-5,0.20891907811164856,0.1612786449789192
106754,2017-04-01,32.323232323232325,6.0606060606060606,3.0303030303030303,5.387205387205387,10.774410774410773,31.313131313131315,11.11111111111111,0,166.31169764618414,10.03584229390681,18.27956989247312,12.903225806451612,39.42652329749104,15.770609318996415,3.584229390681003,0,0,87.29615054072548,P.glauca,2017-04-01_106754,-3933.231689453125,20.3706612790011,-46.6686071228035,-46.6686071228035,20.3706612790011,-46.7936071228035,-46.5436071228035,20.2456612790011,20.4956612790011,25.099000242189504,0.009198430254599725,-0.08700000413227826,0.0070553371646160925,-2.27572408914345,0,6.882634138792904e-5,0.17896845936775208,0.24658144423790418
106754,2017-04-02,26.599326599326602,3.7037037037037033,3.7037037037037033,4.040404040404041,8.080808080808081,41.75084175084175,12.121212121212121,0,168.9000843858611,2.1505376344086025,13.978494623655912,10.39426523297491,50.53763440860215,22.939068100358423,0,0,0,70.67649717759178,P.glauca,2017-04-02_106754,-3474.1466471354165,20.4944771958578,-46.4407281371264,-46.4407281371264,20.4944771958578,-46.5657281371264,-46.3157281371264,20.3694771958578,20.6194771958578,24.338000206043944,0.08926428103133452,-0.02200000104494393,0.007921490135128004,-1.5314680185601612,80,3.6355413390031896e-5,0.1867949217557907,0.34331341949980504
106754,2017-04-03,47.794117647058826,8.823529411764707,2.941176470588235,2.941176470588235,4.411764705882353,23.897058823529413,9.191176470588236,0,175.00100211153742,5.434782608695652,28.26086956521739,10.326086956521738,39.130434782608695,16.847826086956523,0,0,0,82.40510639908099,P.glauca,2017-04-03_106754,-3009.7100219726563,20.5915387086959,-46.1480542794175,-46.1480542794175,20.5915387086959,-46.2730542794175,-46.0230542794175,20.4665387086959,20.7165387086959,24.54800021601841,0.019203588539900236,-0.0370000017574057,0.013905435249550136,-0.9054310113086956,70,2.701961531979394e-5,0.1870131492614746,0.44711195900945466
106754,2017-04-06,100,0,0,0,0,0,0,0,0.2763988441912052,100,0,0,0,0,0,0,0,0.2740750185840402,P.glauca,2017-04-06_106754,-3702.507568359375,21.2739477011727,-46.8870993461451,-46.8870993461451,21.2739477011727,-47.0120993461451,-46.7620993461451,21.1489477011727,21.3989477011727,24.565000216825865,0.05373572417003612,-0.04500000213738531,0.002773886294601396,-1.8044046957387134,60,3.485506309040331e-5,0.1873854696750641,0.7537719301535928
106754,2017-04-07,100,0,0,0,0,0,0,0,0.2647750367874965,100,0,0,0,0,0,0,0,0.25563673995521763,P.glauca,2017-04-07_106754,-3547.6177842881943,21.548094712334,-47.24556173012,-47.24556173012,21.548094712334,-47.37056173012,-47.12056173012,21.423094712334,21.673094712334,24.57900021749083,0.054174361001381115,-0.04000000189989805,0.00367801292314855,-4.3467874449688955,60,3.032533519158493e-5,0.17253156006336212,0.8390228462520875
163096,2017-11-10,89.75409836065575,3.278688524590164,2.0491803278688523,4.918032786885246,0,0,0,0,34.578998357920824,0.847457627118644,45.33898305084746,44.91525423728814,8.898305084745763,0,0,0,0,31.640237506420142,I.oxyrinchus,2017-11-10_163096,-1356.741199951172,39.7907240177252,-69.9761032156645,-69.9761032156645,39.7907240177252,-70.1011032156645,-69.8511032156645,39.6657240177252,39.9157240177252,19.67099998437334,0.22082969599331015,-0.5270000250311568,0.025504902701131513,-1.1469530685924396,40,9.427813845855417e-5,0.7681445479393005,0.603241504883555
163096,2017-11-11,70.37037037037037,4.526748971193416,25.102880658436217,0,0,0,0,0,26.797055696359816,3.903903903903904,27.627627627627625,66.96696696696696,1.5015015015015014,0,0,0,0,19.000843445224824,I.oxyrinchus,2017-11-11_163096,-2480.510009765625,39.4609133592945,-69.9599818943173,-69.9599818943173,39.4609133592945,-70.0849818943173,-69.8349818943173,39.3359133592945,39.5859133592945,19.836999992257915,0.6506126268456788,-0.5840000277385116,0.013488679020876717,-1.8052636700155442,0,5.3357163216536956e-5,0.6248237490653992,0.4976052228349348
163096,2017-11-12,97.94871794871794,2.051282051282051,0,0,0,0,0,0,4.018740792523705,8.860759493670885,64.9789029535865,23.628691983122362,2.5316455696202533,0,0,0,0,22.838375526643482,I.oxyrinchus,2017-11-12_163096,-2594.610107421875,39.3838201599016,-70.1821576559667,-70.1821576559667,39.3838201599016,-70.3071576559667,-70.0571576559667,39.2588201599016,39.5088201599016,20.677000032155775,0.38950033942440215,-0.6180000293534249,0.01386943147300698,-0.8157828206660523,45,7.358999097680298e-5,0.6667877435684204,0.39207694522840164
163096,2017-11-13,97.93388429752066,1.2396694214876034,0.8264462809917356,0,0,0,0,0,6.305190802440196,18.88111888111888,77.27272727272727,3.8461538461538463,0,0,0,0,0,13.939349429580142,I.oxyrinchus,2017-11-13_163096,-2723.18994140625,39.1917322139094,-70.3300894802947,-70.3300894802947,39.1917322139094,-70.4550894802947,-70.2050894802947,39.0667322139094,39.3167322139094,19.631999982520938,0.3074074984252481,-0.6340000301133841,0.01404457257226951,-1.017941401110185,35,1.259340384581128e-4,0.6856022477149963,0.2914159970249348
163096,2017-11-15,97.10743801652893,1.2396694214876034,1.6528925619834711,0,0,0,0,0,9.479278115451034,44.05594405594406,45.45454545454545,10.48951048951049,0,0,0,0,0,20.310151282629526,I.oxyrinchus,2017-11-15_163096,-2977.75,38.7435786800752,-70.9654384800697,-70.9654384800697,38.7435786800752,-71.0904384800697,-70.8404384800697,38.6185786800752,38.8685786800752,20.31000001472421,0.5295065039690335,-0.5940000282134861,0.013038405429696295,-1.3297309067981826,50,5.856420261220731e-5,0.749646782875061,0.1224310606301462
163096,2017-11-16,95.17241379310344,1.3793103448275863,3.4482758620689653,0,0,0,0,0,11.075479024953454,46.34146341463415,28.9198606271777,24.738675958188153,0,0,0,0,0,24.155762688852104,I.oxyrinchus,2017-11-16_163096,-2877.93994140625,38.6177218847684,-71.2270338604371,-71.2270338604371,38.6177218847684,-71.3520338604371,-71.1020338604371,38.4927218847684,38.7427218847684,20.837000039755367,0.44054725007415385,-0.5500000261235982,0.026875227373744887,-0.7610385348147131,45,7.03550525896444e-5,0.7562016248703003,0.06172829249544437
163096,2017-11-17,95,1.6666666666666667,3.3333333333333335,0,0,0,0,0,10.425146618075363,10.119047619047619,65.77380952380952,23.809523809523807,0.2976190476190476,0,0,0,0,18.17452697086731,I.oxyrinchus,2017-11-17_163096,-2842.449951171875,38.554893558942,-71.2600337038071,-71.2600337038071,38.554893558942,-71.3850337038071,-71.1350337038071,38.429893558942,38.679893558942,21.15000005462207,0.27204693493642934,-0.5390000256011263,0.03019151974260773,-0.7919538395778593,50,6.921304874701309e-5,0.7562016248703003,0.020791576878647522
163096,2017-11-18,100,0,0,0,0,0,0,0,0.4988829921819584,5.555555555555555,69.79166666666666,24.65277777777778,0,0,0,0,0,19.891362464447347,I.oxyrinchus,2017-11-18_163096,-2901.110107421875,38.4050567574978,-71.5574277509209,-71.5574277509209,38.4050567574978,-71.6824277509209,-71.4324277509209,38.2800567574978,38.5300567574978,20.213000010116957,0.546244044473345,-0.56500002683606,0.02273763508178381,-1.6167233083365886,45,7.731646601525528e-5,0.722190797328949,0.0014671595148550431
163096,2017-11-20,95.19650655021834,3.056768558951965,1.7467248908296942,0,0,0,0,0,9.964414197279806,5.577689243027888,52.191235059760956,34.26294820717131,7.968127490039841,0,0,0,0,33.268431610652605,I.oxyrinchus,2017-11-20_163096,-3093.820068359375,37.8549528692422,-72.0526347158525,-72.0526347158525,37.8549528692422,-72.1776347158525,-71.9276347158525,37.7299528692422,37.9799528692422,18.55999993160367,0.19407352049085938,-0.6680000317282975,0.019543399927525934,-1.1567360272096894,35,1.2306946286283764e-4,0.8275268077850342,0.03012732354581249
163096,2017-11-21,57.49999999999999,2.5,17.083333333333332,14.583333333333334,8.333333333333332,0,0,0,82.9179157286267,2.380952380952381,3.571428571428571,15.476190476190476,66.36904761904762,12.202380952380953,0,0,0,54.27760661514576,I.oxyrinchus,2017-11-21_163096,-3559.9749755859375,37.5743011712806,-71.4563439107782,-71.4563439107782,37.5743011712806,-71.5813439107782,-71.3313439107782,37.4493011712806,37.6993011712806,18.000999905052595,0.3067621373952554,-0.6960000330582261,0.014263395941031367,-2.758827171974192,35,1.48893640401446e-4,0.6307828426361084,0.07681933164021659
163096,2017-11-22,21.052631578947366,6.315789473684211,12.631578947368421,35.78947368421053,3.1578947368421053,21.052631578947366,0,0,130.7486030535238,3.5608308605341246,3.5608308605341246,8.605341246290802,74.1839762611276,10.089020771513352,0,0,0,51.262089356008715,I.oxyrinchus,2017-11-22_163096,-4269.9376220703125,37.1830064079554,-70.3082124765108,-70.3082124765108,37.1830064079554,-70.4332124765108,-70.1832124765108,37.0580064079554,37.3080064079554,23.864000183530152,0.2883527105410066,0.1890000089770183,0.07562242090314296,-0.1418473000281049,20,1.2437995817143502e-5,0.38461241126060486,0.14259678643845103
163096,2017-11-23,86.02150537634408,0,0,8.60215053763441,5.376344086021505,0,0,0,65.61755400888848,13.402061855670103,14.0893470790378,41.92439862542955,30.584192439862544,0,0,0,0,45.36180930402268,I.oxyrinchus,2017-11-23_163096,-4267.10986328125,37.4338007438191,-69.3234201205772,-69.3234201205772,37.4338007438191,-69.4484201205772,-69.1984201205772,37.3088007438191,37.5588007438191,23.478000165196136,0.23766282098125147,-0.07900000375229865,0.08215247055871801,0.12548943973567203,90,2.4050885336355817e-5,0.2848302721977234,0.22449312495279222
163096,2017-11-24,91.52542372881356,0.423728813559322,5.508474576271186,2.5423728813559325,0,0,0,0,28.410961058334582,13.513513513513514,34.45945945945946,31.08108108108108,20.945945945945947,0,0,0,0,41.989708200682365,I.oxyrinchus,2017-11-24_163096,-3888.7474975585938,38.2553119085833,-68.8266079997761,-68.8266079997761,38.2553119085833,-68.9516079997761,-68.7016079997761,38.1303119085833,38.3803119085833,20.362000017194077,0.5114860944858394,-0.44300002104137093,0.03706226169025803,-0.7906726428661741,50,8.525575011466672e-5,0.6016148924827576,0.3188148225946875
163096,2017-11-26,73.65591397849462,15.591397849462366,9.13978494623656,1.6129032258064515,0,0,0,0,25.509397468343064,4.385964912280701,21.929824561403507,49.707602339181285,23.976608187134502,0,0,0,0,37.10866764866837,I.oxyrinchus,2017-11-26_163096,-4265.240234375,38.6647175952456,-67.5136081510235,-67.5136081510235,38.6647175952456,-67.6386081510235,-67.3886081510235,38.5397175952456,38.7897175952456,19.498999976203777,1.6669832407934024,-0.5370000255061314,0.08798153633195893,-0.010853496681925347,45,6.519219612067388e-5,0.8693056106567383,0.5273501298828789
163096,2017-11-27,77.99043062200957,1.4354066985645932,3.827751196172249,13.875598086124402,2.8708133971291865,0,0,0,63.87240615504161,2.214022140221402,33.579335793357934,45.75645756457565,18.45018450184502,0,0,0,0,33.07091063938173,I.oxyrinchus,2017-11-27_163096,-4603.5,38.5299125618549,-66.5786334689954,-66.5786334689954,38.5299125618549,-66.7036334689954,-66.4536334689954,38.4049125618549,38.6549125618549,20.164000007789582,0.7952744313705288,-0.5920000281184912,0.077765320155715,-0.2703731667396555,50,6.382314540328285e-5,0.613854706287384,0.6321587978797145
163096,2017-11-28,67.20430107526882,2.6881720430107525,2.1505376344086025,4.838709677419355,23.118279569892472,0,0,0,107.47901709885465,0.3401360544217687,16.3265306122449,40.136054421768705,39.1156462585034,4.081632653061225,0,0,0,49.78432472357442,I.oxyrinchus,2017-11-28_163096,-4738.234344482422,38.4036688752978,-65.7000597693936,-65.7000597693936,38.4036688752978,-65.8250597693936,-65.5750597693936,38.2786688752978,38.5286688752978,22.76200013118796,1.360159532379037,-0.3290000156266615,0.12309865643971082,0.19410487104657437,60,5.0802575318975036e-5,0.5155922174453735,0.7310071045416435
163096,2017-11-29,60.29411764705882,2.2058823529411766,9.558823529411764,9.558823529411764,11.029411764705882,7.352941176470589,0,0,107.21790716113178,2.0161290322580645,1.6129032258064515,65.32258064516128,28.225806451612907,2.82258064516129,0,0,0,38.8533205088296,I.oxyrinchus,2017-11-29_163096,-5010.686686197917,38.2923638039638,-64.3799490921421,-64.3799490921421,38.2923638039638,-64.5049490921421,-64.2549490921421,38.1673638039638,38.4173638039638,23.934000186854973,0.30845787238844946,0.19800000940449536,0.07448956283629368,-0.3208610822252939,100,1.8246201007896466e-5,0.33772599697113037,0.8194369915743249
163098,2017-11-07,91.49797570850203,0.8097165991902834,1.6194331983805668,6.0728744939271255,0,0,0,0,39.51521592070243,19.148936170212767,17.62917933130699,63.22188449848024,0,0,0,0,0,29.68932743184538,I.oxyrinchus,2017-11-07_163098,-3000.8288907137785,39.6,-67.875,-67.875,39.6,-68,-67.75,39.475,39.725,21.696000080555677,0.1436010165664355,-0.6070000288309529,0.024111432274700202,-0.9229501679904281,40,1.1646882142932544e-4,0.7394942045211792,0.8744117836614363
163098,2017-11-08,65.7258064516129,1.6129032258064515,3.225806451612903,19.35483870967742,10.080645161290322,0,0,0,79.775535934290275,15.357142857142858,31.071428571428573,53.57142857142857,0,0,0,0,0,20.408347234422433,I.oxyrinchus,2017-11-08_163098,-3488.8577643500435,39.1,-68.025,-68.025,39.1,-68.15,-67.9,38.975,39.225,20.07400000351481,0.15355953248759183,-0.8190000389004126,0.018271867524317694,-1.4432151764372136,30,1.4177847364357505e-4,0.8226986527442932,0.7959912926838943
163098,2017-11-09,37.05357142857143,1.3392857142857142,3.125,6.696428571428571,36.160714285714285,15.625,0,0,128.69940549783624,0.78125,11.328125,26.5625,38.671875,22.65625,0,0,0,70.35284384516177,I.oxyrinchus,2017-11-09_163098,-4417.266868591309,38.35,-67.6,-67.6,38.35,-67.725,-67.475,38.225,38.475,20.558000026503578,0.07206729450880582,-0.6400000303983688,0.018675593990818327,-1.952705616707833,40,1.0443144565492837e-4,0.5682616233825684,0.7042215954130489
163098,2017-11-10,0,0,0,0,5.241935483870968,25.806451612903224,64.51612903225806,4.435483870967742,59.113202161716266,0,0,0,19.51219512195122,44.207317073170735,36.28048780487805,0,0,75.50035379774518,I.oxyrinchus,2017-11-10_163098,-4851.595630508814,37.725,-66.875,-66.875,37.725,-67,-66.75,37.6,37.85,26.045000287122093,0.4231317962620338,-0.49200002336874604,0.028082221885476735,-1.202438139400465,45,9.752298487421653e-5,0.477439284324646,0.603241504883555
163098,2017-11-11,37.185929648241206,2.512562814070352,2.512562814070352,4.0201005025125625,3.015075376884422,4.522613065326634,46.231155778894475,0,210.59126622942145,0,0,0.303951367781155,25.227963525835868,66.26139817629179,8.206686930091186,0,0,44.563141312574125,I.oxyrinchus,2017-11-11_163098,-4940.245017027243,37.475,-65.85,-65.85,37.475,-65.975,-65.725,37.35,37.6,25.535000262898393,0.20930361717260595,-0.03000000142492354,0.07831791000220936,-0.15550010583870788,70,4.194288168887184e-5,0.3248859941959381,0.4976052228349348
163098,2017-11-12,88.42975206611571,2.479338842975207,1.6528925619834711,2.479338842975207,4.958677685950414,0,0,0,57.752154027065004,0.3215434083601286,0.3215434083601286,0.3215434083601286,47.90996784565916,49.19614147909968,1.929260450160772,0,0,37.17373659254395,I.oxyrinchus,2017-11-12_163098,-4951.54153781467,37.35,-65.35,-65.35,37.35,-65.475,-65.225,37.225,37.475,24.37500020780135,0.0553318299168622,0.3250000154366717,0.04643663764695318,-0.44152599458137576,100,2.0773423473340544e-5,0.31282132863998413,0.39207694522840164
163098,2017-11-13,71.56862745098039,0,0,0,0,25.49019607843137,2.941176470588235,0,176.00673400046927,4.25531914893617,0.3546099290780142,0.3546099290780142,49.645390070921984,41.48936170212766,2.127659574468085,1.773049645390071,0,68.46025427786262,I.oxyrinchus,2017-11-13_163098,-4961.228416160301,37.05,-65,-65,37.05,-65.125,-64.875,36.925,37.175,23.805000180727802,0.12678131379229593,0.3920000186190009,0.024681865859671404,-0.8280907596719834,90,2.15251570683384e-5,0.3256191313266754,0.2914159970249348
163098,2017-11-14,57.57575757575758,2.525252525252525,1.5151515151515151,2.0202020202020203,3.535353535353535,18.181818181818183,14.646464646464647,0,170.16585210985542,10.28368794326241,3.546099290780142,4.964539007092199,43.262411347517734,32.269503546099294,5.673758865248227,0,0,84.51360978274376,I.oxyrinchus,2017-11-14_163098,-4945.015038076073,36.725,-64.875,-64.875,36.725,-65,-64.75,36.6,36.85,23.498000166146085,0.16098525541772982,0.36900001752655953,0.03358240439442835,-0.5992677458733355,90,2.7260215255843183e-5,0.32075127959251404,0.20016218664625463
163098,2017-11-15,59.76331360946746,2.366863905325444,1.7751479289940828,2.9585798816568047,2.9585798816568047,11.834319526627219,18.34319526627219,0,180.9863331761888,1.1406844106463878,1.1406844106463878,2.2813688212927756,28.89733840304182,66.53992395437263,0,0,0,48.98230877881075,I.oxyrinchus,2017-11-15_163098,-4947.769609616126,36.6,-64.875,-64.875,36.6,-65,-64.75,36.475,36.725,24.376000207848847,0.2441141128762362,0.45300002151634544,0.018152900844802675,-1.1878824237813514,90,2.685790384381919e-5,0.3303760290145874,0.1224310606301462
163098,2017-11-16,99.59183673469387,0.40816326530612246,0,0,0,0,0,0,1.267655507270046,9.365558912386707,1.2084592145015105,3.927492447129909,78.24773413897282,7.250755287009064,0,0,0,54.8000199889569,I.oxyrinchus,2017-11-16_163098,-4981.3915016867895,36.15,-64.875,-64.875,36.15,-65,-64.75,36.025,36.275,23.707000176073052,0.14034195018638426,0.13600000645965338,0.07500333682172972,-0.17656974813727136,70,3.398844835629943e-5,0.3161424398422241,0.06172829249544437
163098,2017-11-17,73.80952380952381,1.7857142857142856,2.380952380952381,3.571428571428571,4.166666666666666,4.166666666666666,10.119047619047619,0,139.18625156512584,4.166666666666666,6.4393939393939394,29.924242424242426,59.46969696969697,0,0,0,0,38.75423830840759,I.oxyrinchus,2017-11-17_163098,-4970.182774522569,35.975,-65.1,-65.1,35.975,-65.225,-64.975,35.85,36.1,23.60200017108582,0.08093052960529097,0.0050000002374872565,0.0490051041028408,-0.466418533685533,60,3.448901822295029e-5,0.3221612274646759,0.020791576878647522
163098,2017-11-18,53.333333333333336,0,0.8333333333333334,2.5,5,5.833333333333333,32.5,0,197.19907755990187,4.545454545454546,6.8181818181818175,40.53030303030303,48.10606060606061,0,0,0,0,34.55728092971456,I.oxyrinchus,2017-11-18_163098,-4931.365025111607,35.625,-65.1,-65.1,35.625,-65.225,-64.975,35.5,35.75,23.573000169708394,0.48350634258390474,0.09100000432226807,0.07683767525524399,-0.2766637546463081,80,2.5789068023601166e-5,0.3454033434391022,0.0014671595148550431
163098,2017-11-19,97.96747967479675,0.8130081300813009,1.2195121951219512,0,0,0,0,0,9.035723581821664,6.363636363636363,0.9090909090909091,26.36363636363636,63.33333333333333,3.0303030303030303,0,0,0,46.18354165354507,I.oxyrinchus,2017-11-19_163098,-4915.842883051658,35.375,-64.875,-64.875,35.375,-65,-64.75,35.25,35.5,24.4340002106037,0.22621494050048327,0.34000001614913344,0.016815172519478037,-1.080247402554796,90,2.4246199152795473e-5,0.3189597427845001,0.004626571561419879
163098,2017-11-21,100,0,0,0,0,0,0,0,0.6137912611616053,7.854984894259818,6.042296072507553,16.012084592145015,64.04833836858006,6.042296072507553,0,0,0,56.81845618536704,I.oxyrinchus,2017-11-21_163098,-5018.2716015625,34.625,-64.625,-64.625,34.625,-64.75,-64.5,34.5,34.75,23.73500017740298,0.051862266629522785,0.2980000141542405,0.011475820535140208,-1.8502883090563074,80,2.398838870964845e-5,0.289503276348114,0.07681933164021659
163098,2017-11-22,42.51497005988024,0,2.3952095808383236,4.191616766467066,4.191616766467066,6.58682634730539,33.532934131736525,6.58682634730539,215.32346247572048,2.6415094339622645,7.547169811320755,34.33962264150943,44.905660377358494,4.905660377358491,1.8867924528301887,0.37735849056603776,3.3962264150943398,104.44145682193196,I.oxyrinchus,2017-11-22_163098,-5032.63474609375,34.625,-64.875,-64.875,34.625,-65,-64.75,34.5,34.75,23.149000149569474,0.16961943500989107,0.2280000108294189,0.03695530508842348,-0.5998722821625138,70,3.0363588121930297e-5,0.2826057970523834,0.14259678643845103
